url,title,text
https://kaz.tengrinews.kz/crime/shko-turgyinyi-kazakstandyiktardyi-10-million-tengege-318652/,ШҚО тұрғыны қазақстандықтарды 10 миллион теңгеге алдаған,"
Қарағанды облысында 18 қазақстандықты 10 миллион теңгеге алдап кеткен Өскемен тұрғыны ұсталды. Полиция қызметі қаңтарда Сәтбаев қаласының полиция бөліміне алаяқтардың құрбаны болған азаматтардан өтініш түскенін хабарлады, - деп хабарлайды Polisia.kz.
Әйел адам мобильді қосымша арқылы жәбірленушілермен байланысып, оларға пайдалы бизнеске қаражат салуды ұсынған. Сонымен қатар, қаржыны қаншалықты ерте салса, соншалықты тез қайтаратынын айтып сендірген. Мысалы ""бүгін он мың теңге берсе, ертең жиырма мың теңге таза пайда алады"".
Алданғанын түсінген кезде азаматтар полицияға жүгінген. ҚР Қылмыстық кодексінің 190-бабы (""Алаяқтық"") бойынша қылмыстық тергеу жүргізілді. Құқық қорғау органдары тергеу нәтижесінде көп ұзамай күдіктінің кім екенін анықтады. Ол Өскемен қаласының 24 жастағы тұрғыны болып шықты.

""Әйел адамды криминалдық полиция қызметкерлері ұстады. Сотқа дейінгі тергеу барысында оның бір схемамен 18 алайықтық жасағаны анықталды. Оған Сәтбаевтың ғана емес, Нұр-Сұлтан тұрғындары да ілікті. Оның келтірген залалының жалпы сомасы 10 миллион теңге"", - делінген хабарламада.

Айта кетейік, бұған дейін Нұр-Сұлтанда іс жүзінде жоқ пәтерді жалға берген қыз ұсталған еді. 
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/jelde-mangyistau-densaulyik-saktau-baskarmasyi-318613/,Желіде Маңғыстау Денсаулық сақтау басқармасы басшысының ұсталғаны туралы ақпарат тарады,"
Әлеуметтік желіде Маңғыстау облысы Денсаулық сақтау басқармасының басшысы Жамал Жаманбаеваның ұсталғаны туралы ақпарат тарады, - деп хабарлайды Tengrinews.kz тілшісі ""Астана"" телеарнасына сілтеме жасап.
Жалғасы


1.

Антикор Маңғыстау Денсаулық сақтау басқармасы басшылығына қатысты қылмыстық іс қозғалғанын растады












Ол сыбайлас жемқорлық қылмыс жасады деген күдікке ілінді. Шенеунік қызмет бабын пайдаланып, рентген аппараттарын жоғары бағамен сатып алуға өтініш жасады деген ақпарат тарап жатыр. Осылайша Денсаулық сақтау басқармасының басшысы мемлекетке 63 миллион теңге залал келтірген.
""Лада"" және инАктау басылымдарының мәліметінше, Жаманбаеваның ұсталғаны туралы ақпаратты YEDILOV ONLINE Telegram-каналы таратқан.
Маңғыстау облысы Денсаулық сақтау басқармасы мен облыс әкімдігінің баспасөз қызметі тарап жатқан ақпаратқа қатысты пікір білдіруден бас тартты. Сыбайлас жемқорлыққа қарсы қызмет шенеуніктің ұсталғаны туралы хабарды растамайды не жоққа шығармайды. Жамал Жаманбаеваның ұялы телефоны сөніп тұр.
Жамал Жаманбаева Маңғыстау облысының Денсаулық сақтау басқармасының басшысы қызметіне 2020 жылдың мамырында тағайындалды. Бұған дейін ол облыстағы перинаталдық орталықты басқарды.

Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/almatyi-oblyisyinda-poyyiz-jayyilyip-jurgen-koylardyi-basyip-318632/,Алматы облысында пойыз жайылып жүрген қойларды басып кетті,"
Алматы облысында пойыз бір отар қойды басып өткен. Көлік полицейлері теміржол бойында мал жайып жүрген 51 жастағы ер адамды әкімшілік жауапкершілікке тартты, - деп хабарлайды Tengrinews.kz тілшісі полиция департаментінің баспасөз қызметіне сілтеме жасап.
Оқиға Қопа - Жиренайғыр темір жолында болған. Жүк пойызының машинисі жолда мал жайылып жүргенін көріп бірден пойызды тежеуге тырысқан. Бірақ оқиғаның алдын алу мүмкін болмады. Нәтижесінде 14 қойды басып өткен. Пойыз тоғыз минутта тоқтаған.

Жедел-іздестіру шарасы барысында Шамалған станциясының желілік полиция бөлімшесінің қызметкерлері мал иесін анықтады. Ол Алматы облысының 51 жастағы тұрғыны.

""Ер адам ҚР ӘҚБтК-нің 559-бабының 1-бөлігі (""Темiржол арқылы ат-арба көлігімен (шаналармен) өту және жүк артылған, мініс малды және табынды айдап өту, темiржолдардың бөлінген жолағында мал жаю қағидаларын бұзу"") бойынша әкімшілік жауапкершілікке тартылды. Оған қатысты әкімшілік хаттама толтырылды"", - деп хабарлады департамент бастығының міндетін атқарушы Сарықұл Жоланов.

Айта кетейік, осындай оқиға 2020 жылы маусымда Қарағанды облысында болған еді. Онда жолаушылар пойызы Новалы-Сары Шаған жолында қой отарын қағып кетті.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/nur-sultanda-er-adam-78-jastagyi-zeynetkerd-tonap-kett-319227/,Нұр-Сұлтанда ер адам 78 жастағы зейнеткерді тонап кетті,"
Нұр-Сұлтанда 78 жастағы зейнеткерді тонап кеткен. Полицейлер күдіктіні камера арқылы анықтап, ұстады, - деп хабарлайды Tengrinews.kz тілшісі Нұр-Сұлтан полиция департаменті баспасөз қызметіне сілтеме жасап.

""Оқиға туралы полицияға 78 жастағы зейнеткер хабарлады. Қарияның айтуынша, түскі уақытта ол Бейсекова көшесімен үйіне бара жатқан. Осы уақытта жанына бір жас жігіт келіп, жақын жердегі түскі ас ішуге болатын орындарды сұраған. Қария күдіктенбестен жолды түсіндіріп жатқанда, ер адам оны жұдырықпен ұрып құлатқан"", - деді полиция қызметкерлері.


Қарақшы зейнеткердің ақшасы мен құжаттары бар әмиянын және екі ұялы телефонын тартып алып, оқиға болған жерден қашып кеткен.

""Қарақшы ақша мен ұялы телефонды иемденіп, құжаттарды лақтырып жіберген. Елордалық полиция департаментінің жедел басқару орталығы қызметкерлері күдіктіні анықтады. Олар 30 жастағы ер адамды ұстады. Ұсталған азамат бұрын қылмыстық жауапкершілікке тартылғаны белгілі болды"", - деп хабарлады департамент өкілдері.

Күдікті УҰИ-ға қамауға алынды. ""Тонау"" бабы бойынша тергеу амалдары жүргізіліп жатыр.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/oralda-17-jastagyi-jgt-koprden-sekrp-kett-319779/,Оралда 17 жастағы жігіт көпірден секіріп кетті,"
Оралда белгісіз жасөспірім Деркөл ауылы маңындағы жол өткелінен секіріп, өз-өзіне қол жұмсады. Полицейлер марқұмның жеке басын анықтап жатыр, - деп хабарлайды Tengrinews.kz тілшісі.
Ақпаратты өңірдегі денсаулық сақтау басқармасы растады.

""4 наурызда таңғы сағат жетіде Деркөл ауылы маңындағы көпір астынан жас баланың денесі табылды. Шамамен 17 жаста"", - деді БҚО денсаулық сақтау басқармасы өкілдері.

Полиция өкілдері сотқа дейінгі тергеу амалы басталғанын хабарлады.

""ҚР ҚК-ның 105-бабы (""Өзін-өзі өлтіруге дейін жеткізу"") бойынша тергеу жүргізіліп жатыр. Қазір құқық қорғау органы қызметкерлері жасөспірімнің жеке басын анықтап жатыр"", - деп хабарлады полиция департаменті өкілдері.

Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/almatyi-taularyinda-jogalgan-er-adam-ol-tabyildyi-318990/,Алматы тауларында жоғалған ер адам өлі табылды,"
Алматы тауларында жоғалып кеткен туристің денесі табылды, - деп хабарлайды Tengrinews.kz тілшісі. Бұл туралы ҚР ТЖМ ресми өкілі Талғат Уәли мәлімдеді.
2021 жылғы 12 ақпанда сағат 14:30-да іздестіру-құтқару жұмыстарының нәтижесінде ""Шымбулачка"" шатқалында 1981 жылы туған ер адамның жансыз денесі табылды.
Құтқару операциясы ауа райының нашарлығына байланысты жаяу түрде тәулік бойы жүргізілді. Сондай-ақ, ""Қазавиақұтқару"" мекемесінің КА-32 әуе борты да іздестру жұмыстарына дайындалды. Алайда қолайсыз метеорологиялық жағдайға байланысты тікұшақты әуеге көтеруге мүмкіндік болмады.

""Іздестру жұмыстарына ҚР ТЖМ Төтенше жағдайлар қызметкерлері және дүлей зілзала қауіп-қатерін азайту жөніндегі халықаралық орталықтың ұшқышсыз басқару аппараты қолданылды. Құрылғы теңіз деңгейінен 5 мың 300 метрден астам биікке 5 мәрте көтерілді. Іздестіру барысында ұшқышсыз басқару аппараты арқылы адамның құлаған ізі байқалған. Осы арқылы құтқарушылар жоғалған адамның болжамды іздестіру аумағын белгіледі. Кейін альпинистік жабдықтар мен жіптерді қолдана отырып, құтқарушылар шатқалға түсті. Көшкін қаупіне қарамастан, қазіргі уақытта зардап шегушіні тасымалдау жұмыстары жүріп жатыр. Мәйітті қалаға жеткізу шамамен 3 сағаттан аса уақытты алуы мүмкін"", - делінген хабарламада.

Айта кетейік, бұған дейін Алматы тауларында жоғалған ер адамды іздеу жұмыстары жүргізіліп жатқаны хабарланған еді.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/kokshetau-turgyinyi-jeldeg-jalanash-suretter-ushn-jauapka-318865/,Көкшетау тұрғыны желідегі жалаңаш суреттері үшін жауапқа тартылады,"
Полицейлер жалаңаш суреттерін желіде таратқан Көкшетау қаласының 21 жастағы тұрғынын анықтады. Қыз порнографиялық сипаттағы суреттерді таратумен айналысқан, - деп хабарлайды Tengrinews.kz тілшісі Ақмола облысының полиция департаментіне сілтеме жасап.
Ақпанда Көкшетау полиция бөлімшесіне Света есімді қыздың порнографиялық сипаттағы суреттерді тарату және жарнамалау бойынша сайттардың біріне хабарландыру салғаны туралы ақпарат түскен.

""Аталған факт бойынша 9 ақпанда Antifraud жедел алдын алу шарасы кезінде полицейлер 21 жастағы Көкшетау тұрғынын анықтады. Қыз өз кінәсін толық мойындады. Былтыр да полиция қызметкерлері оны құқықбұзушылық әрекеті үшін жауапқа тартқан. Алайда бұл сабақ болмаған көрінеді. Сонымен қатар, қыз бір жылдан аса уақыт интим сипаттағы қызмет көрсете бастағаны және осылайша өзін түрлі сайттарда жарнамалағаны белгілі болды"", - деп хабарлады облыстық ПД баспасөз қызметі өкілдері.

Жеңілтек қызға қатысты полиция ҚК-нің 311-бабы (""Порнографиялық материалдарды немесе заттарды заңсыз тарату"") бойынша сотқа дейінгі тергеу жүргізіп жатыр. 
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/karagandyida-ek-er-adam-kassirge-benzin-shashyip-shagyin-318829/,"Қарағандыда екі ер адам кассирге бензин шашып, шағын несие ұйымын тонап кетті","
Қарағандыда екі белгісіз адам микронесие ұйымы кеңсесіне басып кіріп, кассирдің үстіне бензин шашып, 120 мың теңге алып кетті, - деп хабарлайды Tengrinews.kz тілшісі.
Жалғасы


1.

""Кассирге бензин шашып, тонап кетті"": Қарағандыда несие ұйымына шабуыл жасады деген күдіктілер ұсталды











2.

Нұр-Сұлтанда банкомат маңындағы тонау әрекеті камераға түсіп қалған












9 ақпанда сағат 16.00-де шағын несие беру ұйымының бірінің кассасына шабуыл жасалды. Оқиға кеңседегі бейнебақылау камерасына түсіп қалған. Видео кадрларынан медициналық маскадағы қарақшылардың бірі алдымен кассирге бензин шашып, кейін өртеймін деп қорқытқанын көруге болады. Видеода қарақшының беті айқын көрінеді. Бұл уақытта оның сыбайласы есікті қарауылдап тұрады.
Видео әлеуметтік желілерде жарияланған. Қарағанды облысы полиция департаментінің баспасөз қызметі жағдайға қатысты түсінік берді. Ведомство мәліметінше, күдіктілерді ұстау үшін полиция департаменті аппаратының тәжірибелі қызметкерлерінен жедел топ құрылған.

""9 ақпанда сағат 16.00-де Қарағандыда микронесие беру ұйымдарының біріне белгісіз екі адам кіріп, кассирге бензин шашып қорқытқан. Жәбірленуші әйел 28 жаста. Қарақшылар 120 мың теңгені қорқытып иемденген. Аталған факт ҚР ҚК-ның 192-бабы ""Қарақшылық"" бойынша тіркелді"", - деп атап өтті ведомстводағылар.

Айта кетейік, осы тектес қылмыс Нұр-Сұлтанда да болған еді. Алматы тұрғыны елордада қарақшылық шабуыл жасау үшін бет бейнесін тұмшалап, кеңсе қызметкерін пышақпен қорқытты.












Посмотреть эту публикацию в Instagram

Публикация от Темиртау Таймс | Temirtau (@temirtau.times)


Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/tagyi-br-karjyi-piramidasyi-kazakstandyiktardyin-70-million-319728/,Тағы бір қаржы пирамидасы қазақстандықтардың 70 миллион теңгесін алып қойған,"
Қазақстандықтар қаржы пирамидасына 70 миллионға алданып қалды. Ақмолалық полицейлер Интернет көмегімен ақша пирамидасын ұйымдастырған алаяқ әйелді ұстады, - деп хабарлайды Tengrinews.kz тілшісі Polisia.kz сайтына сілтеме жасап. 
Көкшетау қаласының полициясына 65 жастағы жергілікті тұрғын арыз жазған. Оның айтуынша, бейтаныс әйел интернет-ресурстардың көмегімен алдау арқылы 63 мың теңгесін қолды қылған. Тәртіп сақшылары ҚР ҚК 190-бабы 2-бөлігі ""Алаяқтық"" бойынша соталды тергеу жүргізді.

""Жедел-іздестіру іс-шаралары барысында 48 жастағы көкшетаулық әйел 2020 жылы WhatsApp-та ақша пирамидасын ұйымдастыру үшін топ ашқаны анықталды. Онда Ақтау, Жаңаөзен, Нұр-Сұлтан, Павлодар және басқа қалалардан 20-ға жуық адам болған. Оларға келтірілген залалдың жалпы сомасы 70 миллион теңгеден асады. Әйел өз кінәсін мойындады"", - деді полиция өкілдері.

Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/almatyi-oblyisyinda-perzenthana-kyizmetkerler-otyirgan-319028/,Алматы облысында перзентхана қызметкерлері отырған шағын автобус аударылды,"
Алматы облысында перзентхана қызметкерлері отырған шағын автобус аударылды, - деп хабарлайды Tengrinews.kz тілшісі.
Оқиға туралы ақпарат Instagram-дағы kris_p_issyk парақшасында жарияланды. Автордың айтуынша, жол апаты бүгін 7:40-та Маловодное ауылына жетпей болған. ""Газель"" Есік қаласындағы перзентхана қызметкерлерін басқа орынға көшіріп бара жатқанда аударылған. 











Посмотреть эту публикацию в Instagram

Публикация от Иссык | Енбекшиказахский район (@kris_p_issyk)


Алматы облысының полиция департаменті өкілдері 14 ақпанда Еңбекшіқазақ АПБ кезекші бөліміне ""Талғар-Есік-Бәйдібек би"" автожолының 72-шақырымында жол-көлік оқиғасы болғаны хабарланғанын айтты.


""Оқиға болған жерге барған жедел-тергеу тобы алдын ала ""Mercedes Sprinter"" автокөлігінің 41 жастағы жүргізушісі Сатай ауылының маңында, шығыс бағыттағы автожолмен қозғалып бара жатып, көктайғақ пен тұманда көлігін басқара алмай, аударылып кеткенін анықтады. Көліктің салонында 14 адам болған, олардың екеуі түрлі жарақат алып Есік қаласының ауруханасына жеткізілді"", - деп хабарлады аймақ полиция өкілдері.


Жол-көлік оқиғасы дерегі бойынша ҚР ҚК 345-бабы 2-бөлігіне сәйкес соталды тергеу басталды, қажетті сараптамалар тағайындалды.
Сурет: Instagram/kris_p_issyk
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/samara-shyimkent-tasjolyinda-kolk-apatyinan-br-adam-kaza-319157/,Самара-Шымкент тасжолында көлік апатынан бір адам қаза тапты,"
Самара-Шымкент тасжолының 307-ші шақырымында жол-көлік оқиғасы болды. Жеңіл автокөлік жүргізушісі Оралға бет алған жүк көлігімен соқтығысты, - деп хабарлайды Tengrinews.kz тілшісі.
Полиция департаменті өкілдері апат 16 ақпанда сағат 18 шамасында болғанын атап өтті. Ваз-21102 жеңіл автокөлігінің 25 жастағы жүргізушісі оқиға болған жерде көз жұмды.


""Оқиға болған жерге апат себебін анықтау үшін жедел-тергеу тобы барды. КамАЗады Қызылорда облысының 38 жастағы тұрғыны басқарған"", - деді БҚО ПД ресми өкілі Болатбек Белгібеков.


ТЖД өкілі апат орнына жедел-құтқару жасағының қызметкерлері келгенін атап өтті.

""Жеңіл көлік жүргізушісі салонда жалғыз болған. Оның денесін арнайы құралдардың көмегімен алуға тура келді"", - деді құтқарушылар.

Қазір аталған факт бойынша ҚР ҚК 345-бабы1-бөлігі ""Көлік құралдарын басқаратын адамдардың жол жүрісі немесе көлік құралдарын пайдалану қағидаларын бұзуы"" бойынша қылмыстық іс қозғалды.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/satbaevtagyi-tartpszdk-54-adam-sot-aldyina-keld-319268/,Сәтбаевтағы тәртіпсіздік: 54 адам сот алдына келді,"
Сәтбаевтағы жаппай тәртіпсіздік ісі бойынша 54 адам сот алдына келді. Қарағанды облысының кәмелетке толмағандар істері жөніндегі мамандандырылған ауданаралық сотының судья-үйлестірушісі Елена Баткульдинаның сөзінше, басты сот талқылауы 1 наурызға белгіленді, - деп хабарлайды Tengrinews.kz тілшісі.

""18 ақпанда Сәтбаевтағы тәртіпсіздік бойынша алдын-ала тыңдау болды. 1 наурызға басты сот талқылауы белгіленді. 54 сотталушы бар, оның ішінде бастапқыда үшеуі кәмелетке толмаған, бірақ желтоқсан айында біреуі 18 жасқа толды"", - деді судья-үйлестіруші.

Елена Баткульдинаның айтуынша, тағы екі адамға іздеу жарияланған. 
Еске салайық, өткен жылдың 23 шілдесінде Сәтбаев қаласында 5 жасар қызды ұрланған болатын. Сол түні бала жергілікті тұрғындардың бірінің пәтерінен табылды. Бұл дерек бойынша баланы ұрлау және зорлау туралы қылмыстық іс қозғалған болатын. 
Сәтбаевтың екі тұрғынына 5 жасар қызды ұрлау мен зорлауға қатысты деген айып тағылды
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/futbol-oynay-almaydyi-syinyiptastaryinan-kyisyim-koregen-319696/,"""Футбол ойнай алмайды"". Сыныптастарынан қысым көреген оқушы өз-өзіне қол жұмсады","
Қазақстанда мектеп оқушысы сыныптастарынан футболды нашар ойнағаны үшін қысым көріп, салдарынан өз-өзіне қол жұмсады. Бұл туралы ІІМ басшысының бірінші орынбасары Марат Қожаев мәлімдеді, - деп хабарлайды Tengrinews.kz тілшісі.
Қожаев жасөспірімдер арасындағы қудалау, мазақ, қысым көрсету баланың жүйке-жүйесіне теріс әсер ететінін, салдарынан адам қатыгез болып өсуі мүмкін екенін айтты.

""Қазақстан криминалистика тарихында сериялық қылмыс жасаған қылмыскер балалық шағында өз құрдастары немесе отбасында қысым көргені анықталып жатады. Мұндай жағымсыз оқиғалар қоғамда, әсіресе жасөспірімдер арасында жиі кездеседі. Тергеу тәжірибесінен нақты мысал келтірейін. Еліміздегі мектептердің бірінде 12 жастағы оқушылар сыныптасына футбол ойнай алмағаны үшін жүйелі түрде қысым көрсетіп, мазақ қыла берген. Футбол командасы бірнеше ойында жеңіліп қалған. Оған кінәлі ретінде бәрі сыныптасын айыптаған. Соңында қысымға шыдамаған бала өзіне-өзі қол жұмсады"", - деді Марат Қожаев.

Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/almatyida-juk-kolg-jer-astyina-tusp-kett-juzdegen-uy-jyilu-319650/,Алматыда жүк көлігі жер астына түсіп кетті: жүздеген үй жылу мен ыстық сусыз қалды,"
Жер астына түсіп кеткен жүк көлігі алматылықтарды жылусыз қалдырды. Бұл туралы ""Алматы жылу желілері"" ЖШС мәлімдеді, - деп хабарлайды Tengrinews.kz тілшісі.
Алдын ала мәліметтер бойынша, сағат 13 шамасында құм-қиыршықтас қоспасы тиелген салмағы 27 тонна КамАЗ пәтерлердің жылу камерасы орналасқан аумаққа кірген.

""Өте үлкен салмаққа есептелмеген оның беті бірнеше тонналық жүк көлігін көтере алмады. Диаметрі 500 миллиметр құбыр зақымданды, 336 көппәтерлі тұрғын үй, 86 жеке тұрғын үй, 9 денсаулық сақтау нысаны, 10 балабақша мен 6 білім беру нысаны жылудан уақытша ажыратылды.
""Алматы жылу желілері"" ЖШС жөндеу бригадалары жүргізетін авариялық-қалпына келтіру жұмыстарына кәсіпорынның 18 маманы мен 4 дана мамандандырылған техника жұмылды"", - деп хабарлады Алматы қаласының жылу электр кешені мен ТКШ кәсіпорындарының ресми өкілі Ян Гирин.

Жылу мен ыстық суды 1 наурызда түнгі сағат 23-ке қарай қайта қосу жоспарланып отыр. Қазір Алматы қаласының Медеу ауданы Қазыбаев - Назарбаев - Достық - Тайманов көшелерінің қиылысында орналасқан тұрғын үйлер мен басқа да ғимараттар уақытша ыстық су мен жылусыз қалды.
Инженерлер жылу магистралі сегментінің зақымдануы басқа тұтынушыларға жеткізілетін жылу энергиясының параметрлеріне және белгіленген секторда орналасқан ғимараттардағы температура режиміне әсер етпейді дейді.
Бұған дейін Алматыда жүк көлігі жер астына түсіп кеткені хабарланған болатын. Кадрлардан көліктің жартылай жерге кіріп кеткенін көруге болады.  

Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/turkstan-oblyisyinda-turgyindardyi-7-million-tengege-aldap-319371/,Түркістан облысында тұрғындарды 7 миллион теңгеге алдап кеткен алаяқ ұсталды,"
Түркістан облысында полицейлер тұрғындарды алдаған алаяқты ұстады. Ер адам мемлекеттен субсидия алуға көмектесуге уәде беріп, Келес ауданы тұрғындарынан жеті миллион теңгеге жуық ақшаны жымқырды, - деп хабарлайды Polisia.kz.
Түркістан облысы тұрғынынан Келес АПБ кезекші бөліміне арыз түскен. Ол белгісіз ер адамның қомақты мөлшердегі ақшаны қалай алып кеткенін айтты.

""Жәбірленушінің айтуынша, алаяқ ауыл тұрғындарына тегін субсидия алуға көмектесетінін айтқан. Кейін олардан алдап-сулап 3,5 миллион теңге алып кеткен. Бір айдан кейін ғана еш нәтиже болмағанықтан жәбірленуші полиция көмегіне жүгінді"", - деді полиция департаменті қызметкерлері.

Алаяққа қатысты іс РҚ ҚК-нің 190-бабы ""Алаяқтық"" бойынша сотқа дейінгі тергеу тізіміне тіркелді. Полицейлер күдіктіні тұрғылықты жері бойынша ұстап, полиция бөліміне жеткізді. 

""Тергеу нәтижесінде ер адамның субсидия алуға көмек көрсетемін деген сылтаумен жәбірленуші сеніміне кіріп, ақшасын иемденіп, уәдесін орындамай жасырынғаны анықталды. Жәбірленушіге келтірілген залал сомасы шамамен жеті миллион теңге. Осындай жолмен алаяқ тағы үш тұрғынды алдаған"", - деп толықтырды ДП өкілдері.

Қазіргі уақытта сотқа дейінгі тергеу амалдары жүріп жатыр. Күдікті қамауға алынды. Полицейлер оқиғаның мән-жайын және айыпталушының басқа қылмыстарға қатысы бар-жоғын анықтап жатыр.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/atyirauda-politsey-sheteldkterdn-tolkujatyin-tartyip-alyip-318647/,"Атырауда полицей шетелдіктердің төлқұжатын тартып алып, ақша бопсалаған","
Атырауда полиция қызметкері шетелдіктерден төлқұжат алып, ақша бопсалағаны үшін бес жылға сотталды. Бұл туралы Сыбайлас жемқорлыққа қарсы іс-қимыл агенттігінің аса маңызды істері жөніндегі тергеуші Данияр Бекайдаров мәлімдеді, - деп хабарлайды Tengrinews.kz тілшісі.

""2021 жылдың 22 қаңтарында Атырау қаласы №2 сотының үкімімен Атырау облысы бойынша Полиция департаменті Криминалдық полиция басқармасының аға жедел уәкілі полиция капитаны Р. Зұлқашев өмір бойына белгілі бір лауазымдарды атқару немесе белгілі бір қызметпен айналысу құқығынан және полиция капитаны атағынан айыра отырып, 5 жылға бас бостандығынан айырылды.
Ол Өзбекстан Республикасы азаматтарының паспорттарын заңсыз тартып алып, оларды қайтару үшін ақша алу мақсатында өкілеттіктерді асыра пайдаланды деген күдікке ілінді"", - деді Бекайдаров онлайн-брифингте.

Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/almatyi-oblyisyinda-an-2-ushagyi-shugyil-kondyi-319559/,Алматы облысында Ан-2 ұшағы шұғыл қонды,"
Боралдай-Кеген бағытында ұшқан ""Азия Континенталь"" авиакомпаниясының Ан-2 әуе кемесі шұғыл қонуға мәжбүр болды. Бұл туралы Азаматтық авиация комитетінің баспасөз қызметі хабарлады, - деп хабарлайды Tengrinews.kz тілшісі.
Жалғасы


1.

Алматы облысында шұғыл қонған АН-2 ұшағы: оқиға орнынан суреттер пайда болды












Ұшақ Боралдай тасжолынан шығысқа қарай 1,5 шақырым жерде қонды.

""Бортта бес адам болған. Қаза болғандар мен зардап шеккендер жоқ"", - деді Азаматтық авиация комитетнің өкілдері.

Қазақстан Индустрия және инфрақұрылымдық даму министрлігі авиациялық оқиғалар мен инциденттерді тексеру басқармасы тергеу жүргізеді.
Айта кетейік, бұған дейін мұндай оқиға Шығыс Қазақстан облысында болған. 8 ақпанда Ан-2 ұшағы Өскеменнен Зайсанға ұшты. Ұшу кезінде ұшқыш қозғалтқыш қуатын жоғалтқаны туралы хабарлады. Ұшақ Өскеменнен оңтүстікке қарай 23 шақырым жердегі тасжолда қонуға мәжбүр болды.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/pavlodar-oblyisyinda-ortsondrush-kaza-taptyi-319532/,Павлодар облысында өртсөндіруші қаза тапты,"
Павлодар облысында өртсөндіруші қызмет барысында қайтыс болды. Бұл туралы ҚР ТЖМ ресми өкілі Талғат Уәли естіртті, - деп хабарлайды Tengrinews.kz тілшісі.
2021 жылы 25 ақпанда сағат 7.46-да Павлодар облысы Ақсу шағынауданында тұрғын үйден өрт шыққаны туралы хабарлама түскен. От төрт бөлмелі үйдің жалпы ауданы 80 шаршы метрін шарпыған. Өрт сағат 10.16-да оқшауланып, сағат 11.00-де толық жойылды.  

""Жалынмен күресіп жатқанда 1997 жылғы Ақсу қаласы №12 өрт сөндіру бекеті бөлімшесінің командирі, азаматтық қорғау сержанты Арыстанбек Машраптың жағдайы нашарлап, Ақсу ауылдық дәрігерлік амбулаториясына ес-түссіз күйде жеткізілген. Кейін дәргерлер оның қайтыс болғандығын хабарлады. Оқиғаның мән-жайы анықталып жатыр"", - делінген хабарламада.

ҚР ТЖ министрлігі ұжымы марқұмның жақындары мен туыстарына қайғырып көңіл айтты. Қайтыс болған Арыстанбек Машрап азаматтық қорғау органдарында 2018 жылдан бастап қызмет атқарған. Павлодар қаласының тумасы, үйленген.

""Адамдарды құтқару үшін өз өмірін қиған ТЖ қызметкерлерінің ерлігі ерен. 1991-2021 жылдары аралығында қызметтік міндеттерін орындау кезінде азаматтық қорғау органдарының 53 қызметкері қайтыс болды"",- деді ведомство өкілдері.

Сонымен қатар, 1995 жылы туған № 12 өрт сөндіру бекеті бөлімшесінің командирі, азаматтық қорғау кіші сержанты Ермек Тұрлыбеков Павлодар қаласының ауруханасына жатқызылғаны хабарланды.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
